URL,STATUS CODE
https://www.trendyol.com/pierre-cardin,200
https://www.trendyol.com/hummel,200
https://www.trendyol.com/parfum,200
https://www.trendyol.com/canta?q=l%C3%BCks,200
https://www.trendyol.com/cocuk+t-shirt?yasgrubu=2-1,1-1&qs=navigation,200
https://www.trendyol.com/bebek-sampuan-sabun,200
https://www.trendyol.com/tablet,200
https://www.trendyol.com/ev-bakim-ve-temizlik/softem+sodasan+seventh-generation+kiss-my-face+ecowell+sonett+ecos3+rosece+sante+desert-essence,200
https://www.trendyol.com/akilli-saat,200
https://www.trendyol.com/kadin-hijyen,200
https://www.trendyol.com/takim-elbise,200
https://www.trendyol.com/akilli-bileklik,200
https://www.trendyol.com/bebek-bakim-cantasi,200
https://www.trendyol.com/monitor,200
https://www.trendyol.com/gida-takviyeleri-vitaminler,200
https://www.trendyol.com/saticibasvuru,200
https://www.trendyol.com/makyaj,200
https://www.trendyol.com/cocuk+elbise?yasgrubu=2-1,1-1&qs=navigation,200
https://www.trendyol.com/bileklik,200
https://www.trendyol.com/klavye,200
https://www.trendyol.com/kadin+babet,200
https://www.trendyol.com/televizyon,200
https://www.trendyol.com/inci,200
https://www.trendyol.com/erkek+bileklik,200
https://www.trendyol.com/kadin+ev-botu-terligi,200
https://www.trendyol.com/koton,200
https://www.trendyol.com/cocuk+gunluk-ayakkabi,200
https://www.trendyol.com/kosu-bandi+kondisyon-bisikleti,200
https://www.trendyol.com/cinsel-saglik-urunleri,200
https://www.trendyol.com/kadin+spor-tayt,200
https://www.trendyol.com/cocuk+ic-giyim?yasgrubu=2-2&qs=navigation,200
https://www.trendyol.com/tiras-kopuk-ve-jelleri,200
https://www.trendyol.com/nevresim-takimi,200
https://www.trendyol.com/nike,200
https://www.trendyol.com/ipekyol,200
https://www.trendyol.com/carsaf-takimi,200
https://www.trendyol.com/batarya-musluk,200
https://www.trendyol.com/erkek+forma,200
https://www.trendyol.com/lacoste,200
https://www.trendyol.com/cocuk+okul-cantasi,200
https://www.trendyol.com/derimod,200
https://www.trendyol.com/alistirma-bardaklari,200
https://www.trendyol.com/kadin+spor-t-shirt,200
https://www.trendyol.com/erkek+takim-elbise,200
https://www.trendyol.com/kadin+sapka,200
https://www.trendyol.com/butik/liste/supermarket,200
https://www.trendyol.com/erkek+tiras-urunleri,200
https://www.trendyol.com/international.html/en#careers,200
https://www.trendyol.com/laptop,200
https://www.trendyol.com/dudak-makyaji,200
https://www.trendyol.com/kozmetik/siveno+rosece+ecos3+ecowell+logona+sonett+the-lifeco+sante+aksu-vital+desert-essence+kiss-my-face+shiffa-home+softem+cotoneve+natracare+seventh-generation,200
https://www.trendyol.com/kadin+cinsel-saglik-urunleri,200
https://www.trendyol.com/kirtasiye-ofis-malzemeleri,200
https://www.trendyol.com/pirlanta-yuzuk,200
https://www.trendyol.com/kadin+outdoor-ayakkabi,200
https://www.trendyol.com/salon-oturma-odasi-mobilya,200
https://www.trendyol.com/kitap,200
https://www.trendyol.com/cocuk-kutu-oyunlari,200
https://www.trendyol.com/cocuk+babet,200
https://www.trendyol.com/erkek+sandalet-ve-terlik,200
https://www.trendyol.com/elektrikli-el-aletleri,200
https://www.trendyol.com/erkek+boxer,200
https://www.trendyol.com/egitici-ve-ahsap-oyuncaklar,200
https://www.trendyol.com/cocuk+sapka,200
https://www.trendyol.com/nemlendirici-krem,200
https://www.trendyol.com/hafiza-karti,200
https://www.trendyol.com/kadin+bot,200
https://www.trendyol.com/ten-makyaji,200
https://www.trendyol.com/goz-makyaji,200
